QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,IntMethod,StudyNote
USCBSNYT.041486.R04,Other/Morality/Everything,5,What do you think is the most important problem facing this country today?,,,04/14/1986,CBS News; New York Times,,CBS News/New York Times Poll,04/6/1986,04/10/1986,Y,National Adult,1601,Telephone Interview,
USCBSNYT.041486.R04,No opinion,9,What do you think is the most important problem facing this country today?,,,04/14/1986,CBS News; New York Times,,CBS News/New York Times Poll,04/6/1986,04/10/1986,Y,National Adult,1601,Telephone Interview,
USHARRIS.062386.R3C,Agree,61,"(Now let me read you some statements about President Reagan's decision to not live up to the SALT II (Strategic Arms Limitation) treaty. For each, tell me if you tend to agree or disagree.)... By getting rid of SALT II, we are making the Russians face the fact that only by making a new arms reduction agreement can the nuclear arms race be controlled.",,,06/23/1986,Louis Harris & Associates,,Harris Survey,06/11/1986,06/16/1986,Y,National adult,1250,Telephone Interview,
USHARRIS.062386.R3C,Disagree,26,"(Now let me read you some statements about President Reagan's decision to not live up to the SALT II (Strategic Arms Limitation) treaty. For each, tell me if you tend to agree or disagree.)... By getting rid of SALT II, we are making the Russians face the fact that only by making a new arms reduction agreement can the nuclear arms race be controlled.",,,06/23/1986,Louis Harris & Associates,,Harris Survey,06/11/1986,06/16/1986,Y,National adult,1250,Telephone Interview,
USHARRIS.062386.R3C,Not sure,13,"(Now let me read you some statements about President Reagan's decision to not live up to the SALT II (Strategic Arms Limitation) treaty. For each, tell me if you tend to agree or disagree.)... By getting rid of SALT II, we are making the Russians face the fact that only by making a new arms reduction agreement can the nuclear arms race be controlled.",,,06/23/1986,Louis Harris & Associates,,Harris Survey,06/11/1986,06/16/1986,Y,National adult,1250,Telephone Interview,
USHARRIS.062386.R1,Pleased,35,"President Reagan recently decided that the U.S. government would end its living up to the SALT II (Strategic Arms Limitation) treaty with the Russians later on this year. His argument for doing this is that Russia had not lived up to the treaty and he wanted to put pressure on the Soviet government to come to an agreement on nuclear arms reduction in Geneva. Others, however, disagree and say that if SALT II is scrapped it will start another round of a buildup by the U.S. and Russia of major nuclear weapons reduction. Are you pleased that President Reagan is ending U.S. compliance with SALT II or are you concerned that it will touch off another nuclear arms race?",,,06/23/1986,Louis Harris & Associates,,Harris Survey,06/11/1986,06/16/1986,Y,National adult,1250,Telephone Interview,
USHARRIS.062386.R1,Concerned,49,"President Reagan recently decided that the U.S. government would end its living up to the SALT II (Strategic Arms Limitation) treaty with the Russians later on this year. His argument for doing this is that Russia had not lived up to the treaty and he wanted to put pressure on the Soviet government to come to an agreement on nuclear arms reduction in Geneva. Others, however, disagree and say that if SALT II is scrapped it will start another round of a buildup by the U.S. and Russia of major nuclear weapons reduction. Are you pleased that President Reagan is ending U.S. compliance with SALT II or are you concerned that it will touch off another nuclear arms race?",,,06/23/1986,Louis Harris & Associates,,Harris Survey,06/11/1986,06/16/1986,Y,National adult,1250,Telephone Interview,
USHARRIS.062386.R1,Not sure,6,"President Reagan recently decided that the U.S. government would end its living up to the SALT II (Strategic Arms Limitation) treaty with the Russians later on this year. His argument for doing this is that Russia had not lived up to the treaty and he wanted to put pressure on the Soviet government to come to an agreement on nuclear arms reduction in Geneva. Others, however, disagree and say that if SALT II is scrapped it will start another round of a buildup by the U.S. and Russia of major nuclear weapons reduction. Are you pleased that President Reagan is ending U.S. compliance with SALT II or are you concerned that it will touch off another nuclear arms race?",,,06/23/1986,Louis Harris & Associates,,Harris Survey,06/11/1986,06/16/1986,Y,National adult,1250,Telephone Interview,
USCBSNYT.080086.R02,Drugs,13,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,War/Nuclear war,9,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Taxes,4,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Unemployment,11,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Other economy/Inflation,11,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Deficit,8,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Government/Ronald Reagan,1,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Defense/Arms control/Communism/U.S.S.R. (Russia/Soviet Union),6,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Environment/Energy,1,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Foreign policy,6,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Terrorism,1,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,U.S. poverty,7,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Other domestic,1,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Farmers,1,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Social Security/Elderly,1,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Crime,2,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Minorities/Racism,1,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Education,1,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Morality,2,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,Other,2,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USCBSNYT.080086.R02,No opinion,11,What do you think is the most important problem facing this country today?,,,08/1/1986,CBS News; New York Times,,CBS News/New York Times Poll,08/18/1986,08/21/1986,Y,National Adult,1210,Telephone Interview,
USYANKCS.092486.R08E,More likely,45,"(Here are some positions that candidates may take when running for Congress. As I read each, please tell me whether you are more likely to vote for a candidate taking that position, less likely, or whether it would make no difference in how you vote.)...Favors cutting back substantially in our nuclear weapons in order to reach an arms control agreement with the Soviet Union",,,09/24/1986,Yankelovich Clancy Shulman,Time Magazine,Time/Yankelovich Clancy Shulman Poll,09/8/1986,09/10/1986,Y,National adult,1014,Telephone Interview,
USYANKCS.092486.R08E,Less likely,31,"(Here are some positions that candidates may take when running for Congress. As I read each, please tell me whether you are more likely to vote for a candidate taking that position, less likely, or whether it would make no difference in how you vote.)...Favors cutting back substantially in our nuclear weapons in order to reach an arms control agreement with the Soviet Union",,,09/24/1986,Yankelovich Clancy Shulman,Time Magazine,Time/Yankelovich Clancy Shulman Poll,09/8/1986,09/10/1986,Y,National adult,1014,Telephone Interview,
USYANKCS.092486.R08E,No difference,18,"(Here are some positions that candidates may take when running for Congress. As I read each, please tell me whether you are more likely to vote for a candidate taking that position, less likely, or whether it would make no difference in how you vote.)...Favors cutting back substantially in our nuclear weapons in order to reach an arms control agreement with the Soviet Union",,,09/24/1986,Yankelovich Clancy Shulman,Time Magazine,Time/Yankelovich Clancy Shulman Poll,09/8/1986,09/10/1986,Y,National adult,1014,Telephone Interview,
USYANKCS.092486.R08E,Not sure,6,"(Here are some positions that candidates may take when running for Congress. As I read each, please tell me whether you are more likely to vote for a candidate taking that position, less likely, or whether it would make no difference in how you vote.)...Favors cutting back substantially in our nuclear weapons in order to reach an arms control agreement with the Soviet Union",,,09/24/1986,Yankelovich Clancy Shulman,Time Magazine,Time/Yankelovich Clancy Shulman Poll,09/8/1986,09/10/1986,Y,National adult,1014,Telephone Interview,
USCBSNYT.100686.R19,Other economy/Inflation,21,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Unemployment,10,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Drugs,9,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Deficit,8,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Foreign affairs,7,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,War/Nuclear war,5,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Terrorism,4,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Arms control/Negotiations,3,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Nuclear disaster/Toxic waste,1,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Taxes,2,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Government/RR,2,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Defense,3,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,U.S.S.R. (Russia/Soviet Union),2,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,U.S. prestige/Image,1,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Central America,1,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Less foreign aid,2,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Foreign trade,2,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Other domestic,1,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Farmers,2,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Social Security/Elderly,1,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Poor,2,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Crime,1,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Homeless,1,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Hunger,1,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Abortion,1,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,Morality/Values,2,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USCBSNYT.100686.R19,No opinion,5,What do you think is the most important problem facing this country today?,,Probable electorate (70%),10/6/1986,CBS News; New York Times,,CBS News/New York Times Poll,09/28/1986,10/1/1986,Y,National Adult,1525,Telephone Interview,
USYANKCS.102086.R02,Agreement still possible,62,"Do you think it is still (after the Iceland summit) possible for Reagan and Gorbachev to reach an agreement to reduce nuclear weapons, or do you think there's little chance to reach an arms control agreement while Reagan is still President?",,Followed summit news (62%),10/20/1986,Yankelovich Clancy Shulman,Time Magazine,Time/Yankelovich Clancy Shulman Poll,10/15/1986,10/15/1986,Y,National adult,806,Telephone Interview,
USYANKCS.102086.R02,Little chance of agreement while Reagan is President,33,"Do you think it is still (after the Iceland summit) possible for Reagan and Gorbachev to reach an agreement to reduce nuclear weapons, or do you think there's little chance to reach an arms control agreement while Reagan is still President?",,Followed summit news (62%),10/20/1986,Yankelovich Clancy Shulman,Time Magazine,Time/Yankelovich Clancy Shulman Poll,10/15/1986,10/15/1986,Y,National adult,806,Telephone Interview,
USYANKCS.102086.R02,Not sure,5,"Do you think it is still (after the Iceland summit) possible for Reagan and Gorbachev to reach an agreement to reduce nuclear weapons, or do you think there's little chance to reach an arms control agreement while Reagan is still President?",,Followed summit news (62%),10/20/1986,Yankelovich Clancy Shulman,Time Magazine,Time/Yankelovich Clancy Shulman Poll,10/15/1986,10/15/1986,Y,National adult,806,Telephone Interview,
USABCWP.866735.R10,"Yes, U.S. should agree to that",34,"Reagan says it is essential for the U.S. to develop space based weapons to defend the United States against nuclear attack. Opponents say such weapons will increase the arms race and cost many billions of dollars. Suppose the only way to get an arms reduction agreement with the Soviet Union is for the U.S. to stop development of space based weapons. Should the U.S. agree to that, or not?",,,10/14/1986,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/14/1986,10/14/1986,Y,National Adult,768,Telephone Interview,
USABCWP.866735.R10,"No, U.S. should not agree to that",58,"Reagan says it is essential for the U.S. to develop space based weapons to defend the United States against nuclear attack. Opponents say such weapons will increase the arms race and cost many billions of dollars. Suppose the only way to get an arms reduction agreement with the Soviet Union is for the U.S. to stop development of space based weapons. Should the U.S. agree to that, or not?",,,10/14/1986,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/14/1986,10/14/1986,Y,National Adult,768,Telephone Interview,
USABCWP.866735.R10,Don't know/No opinion,8,"Reagan says it is essential for the U.S. to develop space based weapons to defend the United States against nuclear attack. Opponents say such weapons will increase the arms race and cost many billions of dollars. Suppose the only way to get an arms reduction agreement with the Soviet Union is for the U.S. to stop development of space based weapons. Should the U.S. agree to that, or not?",,,10/14/1986,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/14/1986,10/14/1986,Y,National Adult,768,Telephone Interview,
USABCWP.6536R.Q06,"Yes, should agree to stop development",32,President (Ronald) Reagan says it's essential for the U.S. to develop space-based weapons to defend the United States against nuclear attack. He calls the space-based system the Strategic Defense Initiative or S.D.I. Opponents say that S.D.I. will increase the arms race and cost many billions of dollars. Suppose the only way to get an arms reduction agreement with the Soviet Union is for the U.S. to stop development of space-based weapons. Should the U.S. agree to that or not?,,,11/1/1986,ABC News; Washington Post,,ABC News/Washington Post Poll,10/23/1986,10/29/1986,Y,National adult registered voters re-interviewed (see note),6431,Telephone Interview,"This is a re-interview of 6431 of the 8645 respondents originally interviewed September 18-28, 1986."
USABCWP.6536R.Q06,"No, should not agree to stop development",63,President (Ronald) Reagan says it's essential for the U.S. to develop space-based weapons to defend the United States against nuclear attack. He calls the space-based system the Strategic Defense Initiative or S.D.I. Opponents say that S.D.I. will increase the arms race and cost many billions of dollars. Suppose the only way to get an arms reduction agreement with the Soviet Union is for the U.S. to stop development of space-based weapons. Should the U.S. agree to that or not?,,,11/1/1986,ABC News; Washington Post,,ABC News/Washington Post Poll,10/23/1986,10/29/1986,Y,National adult registered voters re-interviewed (see note),6431,Telephone Interview,"This is a re-interview of 6431 of the 8645 respondents originally interviewed September 18-28, 1986."
USABCWP.6536R.Q06,Don't know/No opinion,5,President (Ronald) Reagan says it's essential for the U.S. to develop space-based weapons to defend the United States against nuclear attack. He calls the space-based system the Strategic Defense Initiative or S.D.I. Opponents say that S.D.I. will increase the arms race and cost many billions of dollars. Suppose the only way to get an arms reduction agreement with the Soviet Union is for the U.S. to stop development of space-based weapons. Should the U.S. agree to that or not?,,,11/1/1986,ABC News; Washington Post,,ABC News/Washington Post Poll,10/23/1986,10/29/1986,Y,National adult registered voters re-interviewed (see note),6431,Telephone Interview,"This is a re-interview of 6431 of the 8645 respondents originally interviewed September 18-28, 1986."
USCBSNYT.103086.R02,War/Nuclear war,7,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Arms control/Summit,7,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Nuclear disaster,1,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Taxes,3,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Unemployment,10,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Economy/Inflation,9,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Deficit,10,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Government/Reagan,3,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Defense,2,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,U.S.S.R. (Russia),2,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,S.D.I. (Strategic Defense Initiative),1,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Foreign affairs,3,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Less foreign aid,1,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Terrorism,2,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Foreign trade,1,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Farmers,1,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Social Security/Elderly,1,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Poor,1,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Crime,2,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Education,1,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Hunger,1,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Immigrants,1,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Morality,3,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Indifference,1,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Drugs,10,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,Other,5,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USCBSNYT.103086.R02,No opinion,16,What do you think is the most important problem facing this country today?,Adds to more than 100% due to multiple responses,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,
USGALLUP.86CFRP.R02,Inflation,8,What do you feel are the two or three biggest problems facing the country today?,Adds to more than 100% due to multiple responses,,03/1/1987,Gallup Organization,The Chicago Council on Foreign Relations,Gallup/CCFR Survey of American Public Opinion and U.S. Foreign Policy 1986,10/30/1986,11/12/1986,Y,National Adult,1585,Face-to-face interview,
USGALLUP.86CFRP.R02,Taxes,6,What do you feel are the two or three biggest problems facing the country today?,Adds to more than 100% due to multiple responses,,03/1/1987,Gallup Organization,The Chicago Council on Foreign Relations,Gallup/CCFR Survey of American Public Opinion and U.S. Foreign Policy 1986,10/30/1986,11/12/1986,Y,National Adult,1585,Face-to-face interview,
